Airline,Dep_Date,Dep_Time,Arrival_Date,Arrival_Time,Source,Destination,Stopage,Additional_Info,Price
IndiGo,04-04-2017,01:30,04-04-2017,05:30,Banglore,Delhi,non-stop,No info,4591
IndiGo,05-04-2017,20:25,05-04-2017,23:56,Chennai,Kolkata,non-stop,No info,3850
IndiGo,06-04-2017,14:45,06-04-2017,19:34,Delhi,Cochin,1 stop,No info,6442
IndiGo,07-04-2017,21:50,08-04-2017,02:09,Delhi,Cochin,1 stop,No info,9378
IndiGo,08-04-2017,15:30,08-04-2017,21:45,Banglore,New Delhi,1 stop,No Info,7917
IndiGo,09-04-2017,12:10,09-04-2017,16:47,Delhi,Cochin,1 stop,No info,7191
IndiGo,10-04-2017,16:10,10-04-2017,21:09,Delhi,Cochin,1 stop,No info,9871
IndiGo,11-04-2017,05:35,11-04-2017,08:29,Chennai,Kolkata,non-stop,No info,6297
IndiGo,12-04-2017,16:00,12-04-2017,21:05,Delhi,Cochin,1 stop,No info,7006
IndiGo,13-04-2017,00:30,13-04-2017,05:35,Banglore,Delhi,non-stop,No info,4823
IndiGo,14-04-2017,05:10,14-04-2017,09:40,Delhi,Cochin,1 stop,No info,8394
IndiGo,15-04-2017,01:30,15-04-2017,06:30,Banglore,Delhi,non-stop,No info,4823
IndiGo,16-04-2017,23:30,16-04-2017,23:45,Banglore,Delhi,non-stop,No info,4823
IndiGo,17-04-2017,21:50,18-04-2017,02:07,Banglore,Delhi,non-stop,No info,4823
IndiGo,18-04-2017,18:25,18-04-2017,23:29,Kolkata,Banglore,1 stop,No info,4226
IndiGo,19-04-2017,23:30,20-04-2017,03:02,Chennai,Kolkata,non-stop,No info,5277
IndiGo,20-04-2017,10:35,20-04-2017,15:01,Kolkata,Banglore,1 stop,No info,6218
IndiGo,21-04-2017,22:10,22-04-2017,02:01,Delhi,Cochin,1 stop,No info,7318
IndiGo,22-04-2017,09:35,22-04-2017,13:29,Kolkata,Banglore,non-stop,No info,5224
IndiGo,23-04-2017,04:55,23-04-2017,08:20,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,24-04-2017,11:25,24-04-2017,16:20,Banglore,Delhi,non-stop,No info,3419
IndiGo,25-04-2017,21:20,26-04-2017,01:10,Kolkata,Banglore,non-stop,No info,4174
IndiGo,26-04-2017,05:35,26-04-2017,08:20,Banglore,Delhi,non-stop,No info,4423
IndiGo,27-04-2017,21:25,27-04-2017,23:56,Delhi,Cochin,1 stop,No info,6442
IndiGo,28-04-2017,16:55,28-04-2017,19:59,Delhi,Cochin,1 stop,No info,7048
IndiGo,29-04-2017,04:45,29-04-2017,08:20,Delhi,Cochin,1 stop,No info,7503
IndiGo,30-04-2017,21:25,30-04-2017,23:55,Delhi,Cochin,1 stop,No info,6104
IndiGo,01-05-2017,12:30,01-05-2017,17:30,Banglore,Delhi,non-stop,No info,4823
IndiGo,02-05-2017,13:20,02-05-2017,18:20,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,03-05-2017,16:30,03-05-2017,18:24,Delhi,Cochin,1 stop,No info,6316
IndiGo,04-05-2017,18:05,04-05-2017,23:01,Delhi,Cochin,1 stop,No info,8290
IndiGo,05-05-2017,16:50,05-05-2017,20:47,Delhi,Cochin,1 stop,No info,4871
IndiGo,06-05-2017,20:20,06-05-2017,23:53,Banglore,Delhi,non-stop,No info,3943
IndiGo,07-05-2017,17:15,07-05-2017,23:50,Delhi,Cochin,1 stop,No info,8574
IndiGo,08-05-2017,04:00,08-05-2017,09:45,Delhi,Cochin,1 stop,No info,5054
IndiGo,09-05-2017,18:55,09-05-2017,23:45,Kolkata,Banglore,non-stop,No info,4804
IndiGo,10-05-2017,21:50,11-05-2017,01:25,Mumbai,Hyderabad,non-stop,No info,4049
IndiGo,11-05-2017,04:00,11-05-2017,10:05,Kolkata,Banglore,non-stop,No info,4804
IndiGo,12-05-2017,10:35,12-05-2017,16:01,Delhi,Cochin,1 stop,No info,6171
IndiGo,13-05-2017,04:00,13-05-2017,08:25,Delhi,Cochin,1 stop,No info,6093
IndiGo,14-05-2017,22:20,15-05-2017,03:50,Kolkata,Banglore,non-stop,No info,4174
IndiGo,15-05-2017,21:15,16-05-2017,03:09,Mumbai,Hyderabad,non-stop,No info,3342
IndiGo,16-05-2017,15:00,16-05-2017,19:04,Delhi,Cochin,non-stop,No info,6015
IndiGo,17-05-2017,10:35,17-05-2017,14:08,Delhi,Cochin,2 stops,No info,8146
IndiGo,18-05-2017,13:20,18-05-2017,18:45,Banglore,Delhi,non-stop,No info,3943
IndiGo,19-05-2017,05:05,19-05-2017,10:00,Banglore,Delhi,non-stop,No info,3943
IndiGo,20-05-2017,06:25,20-05-2017,10:25,Kolkata,Banglore,1 stop,No info,5170
IndiGo,21-05-2017,11:25,21-05-2017,16:25,Banglore,New Delhi,non-stop,No info,4777
IndiGo,22-05-2017,02:00,22-05-2017,03:57,Mumbai,Hyderabad,non-stop,No info,4049
IndiGo,23-05-2017,05:15,23-05-2017,08:35,Mumbai,Hyderabad,non-stop,No info,4049
IndiGo,24-05-2017,18:55,24-05-2017,22:40,Kolkata,Banglore,non-stop,No info,4804
IndiGo,25-05-2017,05:15,25-05-2017,09:18,Banglore,New Delhi,non-stop,No info,4377
IndiGo,26-05-2017,04:00,26-05-2017,09:36,Banglore,Delhi,non-stop,No info,4823
IndiGo,27-05-2017,14:45,27-05-2017,19:37,Kolkata,Banglore,non-stop,No info,5198
IndiGo,28-05-2017,20:25,28-05-2017,23:56,Mumbai,Hyderabad,non-stop,No info,5755
IndiGo,29-05-2017,02:00,29-05-2017,08:45,Banglore,Delhi,non-stop,No info,4823
IndiGo,30-05-2017,07:35,30-05-2017,13:37,Delhi,Cochin,1 stop,No info,6069
IndiGo,31-05-2017,15:10,31-05-2017,19:35,Kolkata,Banglore,non-stop,No info,4804
IndiGo,01-05-2017,18:55,01-05-2017,23:03,Delhi,Cochin,1 stop,No info,6442
IndiGo,02-05-2017,00:40,02-05-2017,03:24,Chennai,Kolkata,non-stop,No info,6297
IndiGo,03-05-2017,06:50,03-05-2017,10:46,Delhi,Cochin,1 stop,No info,6526
IndiGo,04-05-2017,01:30,04-05-2017,05:30,Banglore,Delhi,non-stop,No info,4823
IndiGo,05-05-2017,20:25,05-05-2017,23:56,Mumbai,Hyderabad,non-stop,No info,3175
IndiGo,06-05-2017,14:45,06-05-2017,19:34,Banglore,Delhi,non-stop,No info,4423
IndiGo,07-05-2017,21:50,08-05-2017,02:09,Kolkata,Banglore,non-stop,No info,4174
IndiGo,08-05-2017,15:30,08-05-2017,21:45,Kolkata,Banglore,non-stop,No info,4804
IndiGo,09-05-2017,12:10,09-05-2017,16:47,Mumbai,Hyderabad,non-stop,No info,2227
IndiGo,10-05-2017,16:10,10-05-2017,21:09,Delhi,Cochin,1 stop,No info,6790
IndiGo,11-05-2017,05:35,11-05-2017,08:29,Banglore,Delhi,non-stop,No info,3943
IndiGo,12-05-2017,16:00,12-05-2017,21:05,Kolkata,Banglore,non-stop,No info,5618
IndiGo,13-05-2017,00:30,13-05-2017,05:35,Banglore,Delhi,non-stop,No info,3943
IndiGo,14-05-2017,05:10,14-05-2017,09:40,Banglore,Delhi,non-stop,No info,3419
IndiGo,15-05-2017,01:30,15-05-2017,06:30,Delhi,Cochin,1 stop,No info,7074
IndiGo,16-05-2017,23:30,16-05-2017,23:45,Delhi,Cochin,1 stop,No info,6968
IndiGo,17-05-2017,21:50,18-05-2017,02:07,Kolkata,Banglore,non-stop,No info,4804
IndiGo,18-05-2017,18:25,18-05-2017,23:29,Delhi,Cochin,1 stop,No info,8351
IndiGo,19-05-2017,23:30,20-05-2017,03:02,Banglore,Delhi,non-stop,No info,4077
IndiGo,20-05-2017,10:35,20-05-2017,15:01,Kolkata,Banglore,non-stop,No info,4804
IndiGo,21-05-2017,22:10,22-05-2017,02:01,Banglore,Delhi,non-stop,No info,4990
IndiGo,22-05-2017,09:35,22-05-2017,13:29,Kolkata,Banglore,non-stop,No info,4804
IndiGo,23-05-2017,04:55,23-05-2017,08:20,Banglore,Delhi,non-stop,No info,3419
IndiGo,24-05-2017,11:25,24-05-2017,16:20,Kolkata,Banglore,2 stops,No info,6103
IndiGo,25-05-2017,21:20,26-05-2017,01:10,Chennai,Kolkata,non-stop,No info,5277
IndiGo,26-05-2017,05:35,26-05-2017,08:20,Kolkata,Banglore,non-stop,No info,4148
IndiGo,27-05-2017,21:25,27-05-2017,23:56,Chennai,Kolkata,non-stop,No info,3597
IndiGo,28-05-2017,16:55,28-05-2017,19:59,Delhi,Cochin,non-stop,No info,5000
IndiGo,29-05-2017,04:45,29-05-2017,08:20,Kolkata,Banglore,1 stop,No info,4226
IndiGo,30-05-2017,21:25,30-05-2017,23:55,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,31-05-2017,02:35,31-05-2017,06:25,Kolkata,Banglore,1 stop,No info,6301
IndiGo,01-03-2019,13:01,01-03-2019,16:20,Banglore,New Delhi,2 stops,No info,3897
IndiGo,02-03-2019,21:12,02-03-2019,23:48,Kolkata,Banglore,non-stop,No info,6218
IndiGo,03-03-2019,04:08,03-03-2019,08:02,Banglore,New Delhi,2 stops,No info,3302
IndiGo,04-03-2019,11:03,04-03-2019,16:04,Kolkata,Banglore,1 stop,No info,4174
IndiGo,05-03-2019,11:03,05-03-2019,15:20,Kolkata,Banglore,1 stop,No info,4804
IndiGo,06-03-2019,16:55,06-03-2019,20:02,Banglore,Delhi,non-stop,No info,3943
IndiGo,07-03-2019,08:03,07-03-2019,12:14,Banglore,Delhi,1 stop,No info,4823
IndiGo,08-03-2019,05:05,08-03-2019,10:02,Delhi,Cochin,1 stop,No info,8238
IndiGo,09-03-2019,19:35,09-03-2019,23:45,Banglore,Delhi,1 stop,No info,4423
IndiGo,10-03-2019,11:03,10-03-2019,14:30,Delhi,Cochin,1 stop,No info,5894
IndiGo,11-03-2019,18:55,11-03-2019,22:30,Banglore,Delhi,1 stop,No info,3943
IndiGo,12-03-2019,12:02,12-03-2019,15:39,Banglore,New Delhi,non-stop,No info,4377
IndiGo,13-03-2019,21:05,14-03-2019,01:04,Banglore,Delhi,non-stop,No info,3943
IndiGo,14-03-2019,21:02,15-03-2019,03:02,Delhi,Cochin,1 stop,No info,7191
IndiGo,15-03-2019,02:03,15-03-2019,06:02,Delhi,Cochin,non-stop,No info,5894
IndiGo,16-03-2019,22:15,16-03-2019,23:56,Chennai,Kolkata,2 stops,No info,6297
IndiGo,17-03-2019,01:03,17-03-2019,03:57,Delhi,Cochin,1 stop,No info,6893
IndiGo,18-03-2019,14:25,18-03-2019,17:39,Mumbai,Hyderabad,1 stop,No info,4049
IndiGo,19-03-2019,11:03,19-03-2019,16:20,Delhi,Cochin,2 stops,No info,5894
IndiGo,20-03-2019,08:35,20-03-2019,13:20,Delhi,Cochin,1 stop,No info,5636
IndiGo,21-03-2019,06:05,21-03-2019,09:00,Chennai,Kolkata,1 stop,No info,3540
IndiGo,22-03-2019,04:05,22-03-2019,07:20,Banglore,Delhi,1 stop,No info,5780
IndiGo,23-03-2019,11:25,23-03-2019,15:10,Chennai,Kolkata,non-stop,No info,3540
IndiGo,24-03-2019,07:55,24-03-2019,10:10,Banglore,Delhi,non-stop,No info,3943
IndiGo,25-03-2019,19:35,25-03-2019,23:20,Chennai,Kolkata,1 stop,No info,3597
IndiGo,26-03-2019,11:55,26-03-2019,17:20,Kolkata,Banglore,2 stops,No info,4804
IndiGo,27-03-2019,09:15,27-03-2019,14:10,Delhi,Cochin,1 stop,No info,5636
IndiGo,28-03-2019,22:15,29-03-2019,01:10,Delhi,Cochin,1 stop,No info,6442
IndiGo,29-03-2019,14:02,30-03-2019,17:29,Delhi,Cochin,non-stop,No info,6147
IndiGo,30-03-2019,22:01,31-03-2019,02:25,Banglore,New Delhi,non-stop,No info,8855
IndiGo,31-03-2019,01:03,31-03-2019,04:20,Banglore,New Delhi,non-stop,No info,4777
IndiGo,01-03-2019,05:15,01-03-2019,10:10,Delhi,Cochin,2 stops,No info,6442
IndiGo,02-03-2019,19:01,03-03-2019,01:12,Banglore,Delhi,non-stop,No info,3419
IndiGo,03-03-2019,21:15,04-03-2019,01:56,Delhi,Cochin,2 stops,No info,5073
IndiGo,04-03-2019,06:05,04-03-2019,10:10,Chennai,Kolkata,1 stop,No info,3858
IndiGo,05-03-2019,01:04,05-03-2019,05:20,Delhi,Cochin,1 stop,No info,5775
IndiGo,06-03-2019,06:25,06-03-2019,10:54,Kolkata,Banglore,1 stop,No info,4804
IndiGo,07-03-2019,14:02,07-03-2019,17:35,Banglore,New Delhi,non-stop,No info,8738
IndiGo,08-03-2019,13:01,08-03-2019,17:10,Delhi,Cochin,1 stop,No info,6412
IndiGo,09-03-2019,21:15,09-03-2019,23:59,Delhi,Cochin,1 stop,No info,5013
IndiGo,10-03-2019,06:04,10-03-2019,10:10,Delhi,Cochin,1 stop,No info,7048
IndiGo,11-03-2019,12:00,11-03-2019,15:10,Banglore,Delhi,1 stop,No info,3943
IndiGo,12-03-2019,10:35,12-03-2019,13:45,Delhi,Cochin,1 stop,No info,6842
IndiGo,13-03-2019,02:03,13-03-2019,05:39,Banglore,Delhi,non-stop,No info,4077
IndiGo,14-03-2019,21:35,15-03-2019,02:01,Banglore,Delhi,1 stop,No info,3943
IndiGo,15-03-2019,14:02,15-03-2019,17:01,Delhi,Cochin,non-stop,No info,6349
IndiGo,16-03-2019,18:25,16-03-2019,23:20,Banglore,New Delhi,non-stop,No info,8855
IndiGo,17-03-2019,04:02,17-03-2019,07:39,Banglore,Delhi,non-stop,No info,3943
IndiGo,18-03-2019,08:03,19-03-2019,12:25,Delhi,Cochin,1 stop,No info,6979
IndiGo,19-03-2019,22:05,20-03-2019,02:35,Banglore,Delhi,2 stops,No info,3359
IndiGo,20-03-2019,06:05,20-03-2019,12:02,Kolkata,Banglore,non-stop,No info,4462
IndiGo,21-03-2019,21:15,21-03-2019,23:56,Delhi,Cochin,1 stop,No info,6171
IndiGo,22-03-2019,21:05,22-03-2019,01:40,Delhi,Cochin,non-stop,No info,5684
IndiGo,23-03-2019,20:03,24-03-2019,02:20,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,24-03-2019,05:15,24-03-2019,09:05,Delhi,Cochin,non-stop,No info,5000
IndiGo,25-03-2019,13:00,25-03-2019,17:02,Kolkata,Banglore,1 stop,No info,4804
IndiGo,26-03-2019,11:03,26-03-2019,16:00,Banglore,Delhi,2 stops,No info,4823
IndiGo,27-03-2019,10:35,27-03-2019,13:10,Delhi,Cochin,non-stop,No info,6871
IndiGo,28-03-2019,23:45,29-03-2019,03:20,Kolkata,Banglore,1 stop,No info,4804
IndiGo,29-03-2019,17:01,29-03-2019,21:03,Mumbai,Hyderabad,1 stop,No info,2754
IndiGo,30-03-2019,11:35,30-03-2019,14:20,Delhi,Cochin,1 stop,No info,8146
IndiGo,31-03-2019,06:05,31-03-2019,09:05,Delhi,Cochin,1 stop,No info,6871
IndiGo,01-04-2019,22:04,02-04-2019,04:21,Chennai,Kolkata,1 stop,No info,7295
IndiGo,02-04-2019,09:35,02-04-2019,12:30,Kolkata,Banglore,1 stop,No info,4148
IndiGo,03-04-2019,14:25,03-04-2019,16:20,Banglore,New Delhi,non-stop,No info,7303
IndiGo,04-04-2019,17:15,05-04-2019,00:20,Delhi,Cochin,1 stop,No info,6528
IndiGo,05-04-2019,21:15,05-04-2019,23:58,Kolkata,Banglore,non-stop,No info,4148
IndiGo,06-04-2019,21:55,07-04-2019,01:10,Kolkata,Banglore,non-stop,No info,4804
IndiGo,07-04-2019,04:04,07-04-2019,07:35,Delhi,Cochin,2 stops,No info,6496
IndiGo,08-04-2019,22:02,09-04-2019,02:42,Kolkata,Banglore,non-stop,No info,4804
IndiGo,09-04-2019,15:15,09-04-2019,18:20,Banglore,Delhi,non-stop,No info,4591
IndiGo,10-04-2019,02:05,10-04-2019,05:40,Banglore,New Delhi,1 stop,No info,4437
IndiGo,11-04-2019,14:03,11-04-2019,17:40,Chennai,Kolkata,1 stop,No info,7295
IndiGo,12-04-2019,15:15,12-04-2019,18:10,Banglore,New Delhi,2 stops,No info,6860
IndiGo,13-04-2019,22:01,14-04-2019,01:10,Banglore,Delhi,1 stop,No info,4823
IndiGo,14-04-2019,14:02,14-04-2019,17:37,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,15-04-2019,06:05,15-04-2019,10:10,Banglore,Delhi,non-stop,No info,4823
IndiGo,16-04-2019,07:01,16-04-2019,10:20,Kolkata,Banglore,non-stop,No info,4804
IndiGo,17-04-2019,10:01,17-04-2019,14:25,Delhi,Cochin,1 stop,No info,6721
IndiGo,18-04-2019,05:05,18-04-2019,08:05,Chennai,Kolkata,non-stop,No info,3597
IndiGo,19-04-2019,21:25,19-04-2019,23:59,Banglore,Delhi,1 stop,No info,4591
IndiGo,20-04-2019,08:03,20-04-2019,11:23,Banglore,Delhi,non-stop,No info,3943
IndiGo,21-04-2019,16:00,21-04-2019,20:02,Delhi,Cochin,1 stop,No info,6442
IndiGo,22-04-2019,20:02,22-04-2019,23:50,Banglore,Delhi,1 stop,No info,6906
IndiGo,23-04-2019,20:25,23-04-2019,23:50,Delhi,Cochin,1 stop,No info,6347
IndiGo,24-04-2019,22:01,25-04-2019,02:02,Banglore,Delhi,1 stop,No info,4823
IndiGo,25-04-2019,11:25,25-04-2019,15:10,Delhi,Cochin,1 stop,No info,6818
IndiGo,26-04-2019,18:05,26-04-2019,22:03,Chennai,Kolkata,2 stops,No info,3858
IndiGo,27-04-2019,19:35,27-04-2019,22:04,Kolkata,Banglore,1 stop,No info,6534
IndiGo,28-04-2019,06:04,28-04-2019,10:02,Banglore,New Delhi,1 stop,No info,7648
IndiGo,29-04-2019,21:02,29-04-2019,23:55,Kolkata,Banglore,1 stop,No info,5618
IndiGo,30-04-2019,07:15,30-04-2019,09:40,Delhi,Cochin,1 stop,No info,6316
IndiGo,01-05-2019,20:25,01-05-2019,23:02,Chennai,Kolkata,1 stop,No info,6482
IndiGo,02-05-2019,07:01,02-05-2019,10:39,Kolkata,Banglore,2 stops,No info,3717
IndiGo,03-05-2019,19:02,03-05-2019,22:02,Chennai,Kolkata,non-stop,No info,3597
IndiGo,04-05-2019,22:15,05-05-2019,01:04,Delhi,Cochin,non-stop,No info,6442
IndiGo,05-05-2019,17:01,05-05-2019,21:01,Banglore,Delhi,non-stop,No info,4823
IndiGo,06-05-2019,02:35,06-05-2019,06:02,Mumbai,Hyderabad,non-stop,No info,2227
IndiGo,07-05-2019,23:03,08-05-2019,04:01,Chennai,Kolkata,non-stop,No info,3540
IndiGo,08-05-2019,06:05,08-05-2019,09:02,Banglore,Delhi,2 stops,No info,4423
IndiGo,09-05-2019,21:02,09-05-2019,23:57,Delhi,Cochin,1 stop,No info,8899
IndiGo,10-05-2019,02:01,10-05-2019,05:02,Kolkata,Banglore,1 stop,No info,4174
IndiGo,11-05-2019,10:35,11-05-2019,14:02,Kolkata,Banglore,1 stop,No info,5699
IndiGo,12-05-2019,05:35,12-05-2019,08:46,Mumbai,Hyderabad,1 stop,No info,4392
IndiGo,13-05-2019,17:15,13-05-2019,21:39,Delhi,Cochin,non-stop,No info,5073
IndiGo,14-05-2019,20:25,14-05-2019,23:45,Kolkata,Banglore,2 stops,No info,4488
IndiGo,15-05-2019,18:25,15-05-2019,22:03,Kolkata,Banglore,1 stop,No info,4804
IndiGo,16-05-2019,06:04,16-05-2019,10:40,Delhi,Cochin,1 stop,No info,6600
IndiGo,17-05-2019,09:01,17-05-2019,13:20,Delhi,Cochin,2 stops,No info,6442
IndiGo,18-05-2019,21:02,18-05-2019,23:46,Chennai,Kolkata,2 stops,No info,3597
IndiGo,19-05-2019,20:00,19-05-2019,23:59,Kolkata,Banglore,1 stop,No info,4804
IndiGo,20-05-2019,04:55,20-05-2019,08:02,Delhi,Cochin,non-stop,No info,7451
IndiGo,21-05-2019,07:55,21-05-2019,10:02,Kolkata,Banglore,1 stop,No info,4804
IndiGo,22-05-2019,08:03,22-05-2019,12:20,Mumbai,Hyderabad,1 stop,No info,4784
IndiGo,23-05-2019,20:05,23-05-2019,23:45,Banglore,Delhi,1 stop,No info,4823
IndiGo,24-05-2019,10:35,24-05-2019,13:10,Delhi,Cochin,1 stop,No info,6371
IndiGo,25-05-2019,08:25,25-05-2019,13:20,Mumbai,Hyderabad,1 stop,No info,4049
IndiGo,26-05-2019,22:15,27-05-2019,01:03,Kolkata,Banglore,1 stop,No info,4226
IndiGo,27-05-2019,20:00,27-05-2019,23:46,Mumbai,Hyderabad,non-stop,No info,2754
IndiGo,28-05-2019,14:04,28-05-2019,17:45,Mumbai,Hyderabad,1 stop,No info,4049
IndiGo,29-05-2019,22:01,30-05-2019,01:10,Kolkata,Banglore,non-stop,No info,5279
IndiGo,30-05-2019,04:55,30-05-2019,08:25,Chennai,Kolkata,non-stop,No info,3597
IndiGo,31-05-2019,06:05,31-05-2019,09:20,Delhi,Cochin,1 stop,No info,6027
IndiGo,01-04-2019,21:00,01-04-2019,23:56,Banglore,Delhi,1 stop,No info,3943
IndiGo,02-04-2019,05:05,02-04-2019,09:10,Chennai,Kolkata,non-stop,No info,4326
IndiGo,03-04-2019,17:15,03-04-2019,21:01,Banglore,Delhi,2 stops,No info,4823
IndiGo,04-04-2019,07:03,04-04-2019,10:45,Banglore,New Delhi,1 stop,No info,7774
IndiGo,05-04-2019,11:03,05-04-2019,14:45,Delhi,Cochin,1 stop,No info,7514
IndiGo,06-04-2019,06:05,06-04-2019,10:25,Chennai,Kolkata,non-stop,No info,3858
IndiGo,07-04-2019,05:35,07-04-2019,08:49,Kolkata,Banglore,non-stop,No info,8872
IndiGo,08-04-2019,07:15,08-04-2019,10:28,Delhi,Cochin,1 stop,No info,6416
IndiGo,09-04-2019,14:02,09-04-2019,18:04,Kolkata,Banglore,1 stop,No info,4462
IndiGo,10-04-2019,06:04,10-04-2019,10:30,Delhi,Cochin,non-stop,No info,5073
IndiGo,11-04-2019,08:03,11-04-2019,12:39,Chennai,Kolkata,non-stop,No info,4326
IndiGo,12-04-2019,23:03,13-04-2019,02:36,Mumbai,Hyderabad,1 stop,No info,3175
IndiGo,13-04-2019,10:01,13-04-2019,13:20,Kolkata,Banglore,2 stops,No info,4226
IndiGo,14-04-2019,18:15,14-04-2019,23:10,Delhi,Cochin,2 stops,No info,8618
IndiGo,15-04-2019,17:05,15-04-2019,22:03,Kolkata,Banglore,2 stops,No info,4174
IndiGo,16-04-2019,09:15,16-04-2019,13:45,Mumbai,Hyderabad,non-stop,No info,7681
IndiGo,17-04-2019,15:01,17-04-2019,18:20,Kolkata,Banglore,1 stop,No info,5069
IndiGo,18-04-2019,07:55,18-04-2019,10:56,Banglore,New Delhi,1 stop,No info,6144
IndiGo,19-04-2019,06:05,19-04-2019,09:05,Delhi,Cochin,1 stop,No info,4871
IndiGo,20-04-2019,22:05,21-04-2019,02:20,Delhi,Cochin,1 stop,No info,6979
IndiGo,21-04-2019,19:02,21-04-2019,22:03,Delhi,Cochin,1 stop,No info,7048
IndiGo,22-04-2019,18:55,22-04-2019,22:56,Delhi,Cochin,1 stop,No info,5054
IndiGo,23-04-2019,01:03,23-04-2019,03:59,Delhi,Cochin,1 stop,No info,6442
IndiGo,24-04-2019,10:01,24-04-2019,14:10,Banglore,Delhi,2 stops,No info,3943
IndiGo,25-04-2019,09:01,25-04-2019,12:45,Delhi,Cochin,1 stop,No info,5871
IndiGo,26-04-2019,04:04,26-04-2019,08:02,Banglore,Delhi,1 stop,No info,4423
IndiGo,27-04-2019,15:01,27-04-2019,19:38,Chennai,Kolkata,1 stop,No info,3540
IndiGo,28-04-2019,07:35,28-04-2019,12:40,Delhi,Cochin,non-stop,No info,6938
IndiGo,29-04-2019,06:05,29-04-2019,09:51,Chennai,Kolkata,2 stops,No info,3597
IndiGo,30-04-2019,19:05,30-04-2019,22:59,Banglore,New Delhi,non-stop,No Info,8153
IndiGo,01-05-2019,01:04,01-05-2019,04:20,Banglore,Delhi,1 stop,No info,3419
IndiGo,02-04-2020,03:25,02-04-2020,06:30,kannur,Banglore,non-stop,No info,6000
IndiGo,03-04-2020,04:50,03-04-2020,07:01,Banglore,Kannur,non-stop,No info,7500
IndiGo,07-04-2020,06:20,07-04-2020,08:55,kannur,Cochin,non-stop,No info,3000
IndiGo,08-04-2020,08:40,08-04-2020,12:20,Cochin,Delhi,non-stop,No info,8200
IndiGo,10-04-2020,23:04,11-04-2020,03:02,Delhi,Kannur,non-stop,No info,6302
IndiGo,11-04-2020,04:40,11-04-2020,07:30,Banglore,Hyderabad,1 stop,No info,3600
IndiGo,12-05-2020,02:03,12-05-2020,04:20,kannur,Cochin,non-stop,No info,2400
IndiGo,18-05-2020,23:50,19-05-2020,03:15,Cochin,Banglore,2 stops,No info,3500
IndiGo,19-05-2020,03:10,19-05-2020,06:40,Banglore,Kannur,non-stop,No info,4003
IndiGo,20-05-2020,07:21,20-05-2020,10:10,kannur,Hyderabad,non-stop,No info,6508
IndiGo,21-05-2020,09:35,21-05-2020,12:02,Hyderabad,Cochin,non-stop,No info,6789
IndiGo,22-05-2020,13:30,22-05-2020,17:02,Cochin,Delhi,non-stop,No info,5986
IndiGo,23-05-2020,17:21,23-05-2020,21:10,Delhi,Banglore,1 stop,No info,4356
IndiGo,24-05-2020,21:02,25-05-2020,01:09,Banglore,Kannur,non-stop,No info,4567
IndiGo,25-05-2020,03:18,25-05-2020,06:06,kannur,New Delhi,non-stop,No info,6754
IndiGo,26-05-2020,14:15,26-05-2020,18:09,New Delh,Cochin,1 stop,No info,6320
IndiGo,27-05-2020,20:01,28-05-2020,01:01,Cochin,Kolkata,non-stop,No info,6190
IndiGo,28-05-2020,22:02,29-05-2020,02:03,Kolkata,Hyderabad,non-stop,No info,4982
IndiGo,29-05-2020,23:10,30-05-2020,03:01,Hyderabad,Cochin,1 stop,No info,5432
IndiGo,30-05-2020,14:20,30-05-2020,17:56,Cochin,Banglore,non-stop,No info,5674
IndiGo,31-05-2020,20:10,31-05-2020,23:20,Banglore,New Delhi,non-stop,No info,6400
IndiGo,01-03-2021,01:03,01-03-2021,04:36,New Delh,Kolkata,non-stop,No info,3579
IndiGo,02-03-2021,06:45,02-03-2021,09:15,Kolkata,Cochin,1 stop,No info,6243
IndiGo,03-03-2021,10:12,03-03-2021,14:20,Cochin,Banglore,non-stop,No info,4320
IndiGo,04-03-2021,15:30,04-03-2021,18:45,Banglore,Mumbai,non-stop,No info,5467
IndiGo,05-03-2021,22:01,06-03-2021,01:45,Mumbai,Cochin,non-stop,No info,7365
IndiGo,06-03-2021,04:17,06-03-2021,07:10,Cochin,Kannur,non-stop,No info,2378
IndiGo,07-03-2021,03:15,07-03-2021,02:50,Cochin,Banglore,non-stop,No info,5432
IndiGo,08-03-2021,10:03,08-03-2021,14:35,Cochin,New Delhi,non-stop,No info,8201
IndiGo,09-03-2021,16:20,09-03-2021,19:56,Cochin,Kolkata,1 stop,No info,4581
IndiGo,10-03-2021,18:14,10-03-2021,22:15,Cochin,Delhi,non-stop,No info,4763
IndiGo,11-03-2021,23:02,12-03-2021,03:40,Cochin,Mumbai,non-stop,No info,6001
IndiGo,12-03-2021,04:20,12-03-2021,08:20,Cochin,Banglore,non-stop,No info,3256
IndiGo,13-03-2021,04:25,13-03-2021,08:25,Cochin,Kolkata,non-stop,No info,7111
IndiGo,14-03-2021,04:45,14-03-2021,05:14,Cochin,Kannur,non-stop,No info,2003
IndiGo,15-03-2021,15:10,15-03-2021,18:10,Cochin,Mumbai,2 stops,No info,6223
IndiGo,16-03-2021,17:20,16-03-2021,21:04,Cochin,Hyderabad,2 stops,No info,6892
