Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,12192
IndiGo,12-04-2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,5911
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,8372
IndiGo,18-03-2019,Mumbai,Hyderabad,BOM → HYD,07:10,08:35,1h 25m,non-stop,In-flight meal not included,4995
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,14323
IndiGo,09-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,10-06-2021 04:25,22h 55m,2 stops,No info,13014
IndiGo,06-06-2019,Delhi,Cochin,DEL → CCU → BOM → COK,14:25,07-06-2021 19:15,28h 50m,2 stops,No info,13591
IndiGo,03-03-2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,04-03-2021 18:50,37h 25m,2 stops,No info,18799
IndiGo,27-04-2019,Banglore,Delhi,BLR → DEL,23:30,28-04-2021 02:20,2h 50m,non-stop,No info,3943
IndiGo,21-05-2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,1965
IndiGo,27-05-2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,25-03-2021 18:30,25h 40m,1 stop,No info,14641
IndiGo,12-04-2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4460
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,10191
IndiGo,09-03-2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:45,17h 30m,1 stop,In-flight meal not included,13843
IndiGo,01-05-2019,Delhi,Cochin,DEL → LKO → COK,21:50,02-05-2021 03:35,5h 45m,1 stop,No info,6349
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,18:15,07-03-2021 19:45,25h 30m,1 stop,No info,17024
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,No info,13727
IndiGo,15-03-2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,8855
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:00,10h 15m,1 stop,No info,12524
IndiGo,18-03-2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,20:20,8h 40m,1 stop,No info,13555
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,10844
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13587
IndiGo,12-06-2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,18-03-2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,4842
IndiGo,24-04-2019,Banglore,Delhi,BLR → DEL,23:30,25-04-2021 02:20,2h 50m,non-stop,No info,3943
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,19:15,10-06-2021 04:25,9h 10m,1 stop,In-flight meal not included,10577
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10h 25m,1 stop,No info,6979
IndiGo,27-06-2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982
IndiGo,06-06-2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,5264
IndiGo,03-03-2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,8001
IndiGo,01-06-2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,02-06-2021 19:15,23h 30m,2 stops,No info,10651
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,25-05-2021 19:50,27h 20m,1 stop,In-flight meal not included,10844
IndiGo,27-03-2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:20,12h 35m,1 stop,No info,6601
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,19:00,22-03-2021 19:15,24h 15m,1 stop,No info,6587
IndiGo,21-03-2019,Mumbai,Hyderabad,BOM → HYD,13:10,14:30,1h 20m,non-stop,No info,3173
IndiGo,09-05-2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,5228
IndiGo,21-06-2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,5769
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,14714
IndiGo,03-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,13014
IndiGo,03-06-2019,Banglore,Delhi,BLR → DEL,22:10,04-06-2021 01:00,2h 50m,non-stop,No info,3359
IndiGo,03-03-2019,Banglore,New Delhi,BLR → DEL,20:55,23:50,2h 55m,non-stop,No info,6722
IndiGo,18-03-2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4462
IndiGo,09-03-2019,Delhi,Cochin,DEL → HYD → COK,04:55,16:10,11h 15m,1 stop,No info,6171
IndiGo,21-05-2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,12303
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,11:40,22-03-2021 01:35,13h 55m,1 stop,No info,7695
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,11:25,25-06-2021 01:30,14h 5m,1 stop,No info,5684
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,13-06-2021 07:55,15h 5m,1 stop,No info,8366
IndiGo,01-03-2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,19630
IndiGo,06-03-2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,07-03-2021 05:05,15h,1 stop,In-flight meal not included,13502
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,02-05-2021 10:05,12h 55m,1 stop,No info,14781
IndiGo,12-06-2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,6513
IndiGo,01-06-2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,9929
IndiGo,06-06-2019,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,07-06-2021 01:30,7h 40m,2 stops,No info,18275
IndiGo,09-04-2019,Delhi,Cochin,DEL → MAA → COK,06:05,10-04-2021 09:25,27h 20m,1 stop,No info,4487
IndiGo,15-03-2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:45,1h 25m,non-stop,No info,2754
IndiGo,27-03-2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,2575
IndiGo,12-06-2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,8224
IndiGo,09-03-2019,Delhi,Cochin,DEL → BLR → COK,20:30,10-03-2021 08:15,11h 45m,1 stop,No info,8991
IndiGo,24-06-2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5000
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,13-06-2021 19:50,24h 55m,1 stop,In-flight meal not included,8529
IndiGo,03-03-2019,Delhi,Cochin,DEL → MAA → COK,06:05,04-03-2021 09:25,27h 20m,1 stop,No info,14042
IndiGo,24-05-2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,07-06-2021 12:00,17h 5m,1 stop,In-flight meal not included,10844
IndiGo,06-05-2019,Kolkata,Banglore,CCU → BLR,21:25,07-05-2021 00:05,2h 40m,non-stop,No info,4804
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,17:30,28-05-2021 01:30,8h,1 stop,In-flight meal not included,7308
IndiGo,12-05-2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,25-06-2021 12:35,27h 35m,1 stop,In-flight meal not included,10262
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,20:55,28-05-2021 04:25,7h 30m,1 stop,In-flight meal not included,12898
IndiGo,12-03-2019,Banglore,New Delhi,BLR → BOM → JDH → DEL,17:25,13-03-2021 16:20,22h 55m,2 stops,No info,12778
IndiGo,03-03-2019,Delhi,Cochin,DEL → BOM → COK,04:45,13:20,8h 35m,1 stop,No info,14871
IndiGo,21-03-2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,22-03-2021 19:15,29h 55m,2 stops,No info,8708
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,07-06-2021 18:15,22h 15m,1 stop,In-flight meal not included,10844
IndiGo,06-03-2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No info,4129
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BLR,21:25,19-05-2021 00:05,2h 40m,non-stop,No info,4804
IndiGo,06-05-2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,7229
IndiGo,21-03-2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,19:10,12h 10m,1 stop,In-flight meal not included,7832
IndiGo,18-03-2019,Chennai,Kolkata,MAA → CCU,09:30,12:05,2h 35m,non-stop,No info,3859
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,9001
IndiGo,09-05-2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
IndiGo,03-05-2019,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1h 30m,non-stop,No info,2754
IndiGo,27-06-2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,5216
IndiGo,06-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,07-06-2021 04:25,22h 55m,2 stops,In-flight meal not included,10368
IndiGo,09-03-2019,Delhi,Cochin,DEL → HYD → MAA → COK,06:40,21:20,14h 40m,2 stops,No info,8146
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,13:00,28-03-2021 04:25,15h 25m,1 stop,No info,12242
IndiGo,15-03-2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,15:15,7h 15m,1 stop,In-flight meal not included,9134
IndiGo,06-06-2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,07-06-2021 09:25,20h 10m,2 stops,No info,10939
IndiGo,06-06-2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07-06-2021 07:40,20h 45m,2 stops,No info,11753
IndiGo,24-04-2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,4174
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,22-05-2021 19:50,23h 50m,1 stop,In-flight meal not included,10844
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,16:00,04-06-2021 19:00,27h,1 stop,No info,14714
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,9899
IndiGo,03-03-2019,Delhi,Cochin,DEL → BOM → COK,09:10,21:00,11h 50m,1 stop,No info,14871
IndiGo,06-03-2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,7295
IndiGo,06-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,07-06-2021 19:15,24h 30m,2 stops,No info,13465
IndiGo,21-05-2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,19:00,28-06-2021 01:30,6h 30m,1 stop,No info,7198
IndiGo,01-06-2019,Delhi,Cochin,DEL → BOM → COK,08:00,02-06-2021 04:25,20h 25m,1 stop,In-flight meal not included,10262
IndiGo,15-03-2019,Kolkata,Banglore,CCU → BLR,15:20,17:55,2h 35m,non-stop,No info,4148
IndiGo,27-06-2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,8016
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,22:50,10-06-2021 04:25,5h 35m,1 stop,In-flight meal not included,10262
IndiGo,15-06-2019,Kolkata,Banglore,CCU → BLR,14:55,17:25,2h 30m,non-stop,No check-in baggage included,3841
IndiGo,12-03-2019,Banglore,New Delhi,BLR → MAA → DEL,09:45,13-03-2021 00:30,14h 45m,1 stop,No info,11507
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,14781
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,17:30,28-05-2021 19:00,25h 30m,1 stop,No info,16079
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,22:50,28-05-2021 04:25,5h 35m,1 stop,In-flight meal not included,12898
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,15353
IndiGo,24-03-2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,7303
IndiGo,24-03-2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:45,5h 40m,1 stop,No info,6197
IndiGo,09-06-2019,Kolkata,Banglore,CCU → BBI → BLR,09:10,13:15,4h 5m,1 stop,No info,8996
IndiGo,21-03-2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:20,8h,1 stop,No info,6528
IndiGo,09-04-2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,4239
IndiGo,12-03-2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2h 40m,non-stop,No info,4148
IndiGo,24-05-2019,Banglore,Delhi,BLR → DEL,21:10,25-05-2021 00:05,2h 55m,non-stop,No info,3971
IndiGo,06-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,23:30,15h 55m,1 stop,No info,5192
IndiGo,09-04-2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,10-04-2021 12:35,23h 10m,2 stops,No info,9483
IndiGo,03-06-2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,No info,18804
IndiGo,18-06-2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5201
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,No info,16079
IndiGo,15-06-2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,7229
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,17:45,28-05-2021 01:30,7h 45m,1 stop,No info,6795
IndiGo,09-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10-05-2021 10:55,25h 20m,1 stop,No info,10953
IndiGo,24-06-2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,25-06-2021 01:30,10h 25m,2 stops,No info,15965
IndiGo,09-04-2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,10-04-2021 19:15,30h 20m,2 stops,No info,9968
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BLR,22:15,07-06-2021 00:50,2h 35m,non-stop,No info,4804
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,16079
IndiGo,12-06-2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,13-06-2021 12:35,15h 10m,2 stops,In-flight meal not included,11507
IndiGo,09-06-2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,10-06-2021 13:45,28h 20m,2 stops,No info,11542
IndiGo,24-04-2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229
IndiGo,27-04-2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4544
IndiGo,15-05-2019,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4h 55m,1 stop,No info,6496
IndiGo,15-06-2019,Kolkata,Banglore,CCU → BLR,21:25,16-06-2021 00:05,2h 40m,non-stop,No info,4804
IndiGo,01-03-2019,Banglore,New Delhi,BLR → CCU → DEL,11:05,02-03-2021 09:15,22h 10m,1 stop,No info,13439
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,18:15,28-03-2021 04:25,10h 10m,1 stop,In-flight meal not included,6540
IndiGo,01-06-2019,Banglore,Delhi,BLR → DEL,23:30,02-06-2021 02:20,2h 50m,non-stop,No info,4591
IndiGo,18-03-2019,Banglore,New Delhi,BLR → HYD → DEL,16:15,20:35,4h 20m,1 stop,No info,4437
IndiGo,21-03-2019,Delhi,Cochin,DEL → BLR → COK,20:10,22-03-2021 07:10,11h,1 stop,No info,6151
IndiGo,21-06-2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,7754
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,14:00,25-06-2021 12:35,22h 35m,1 stop,In-flight meal not included,10262
IndiGo,09-06-2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,8016
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No check-in baggage included,4781
IndiGo,27-06-2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,4668
IndiGo,06-03-2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,07-03-2021 08:55,21h 5m,1 stop,No info,14594
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → BLR,16:55,25-03-2021 04:45,11h 50m,1 stop,No info,14231
IndiGo,15-05-2019,Delhi,Cochin,DEL → TRV → COK,05:15,16-05-2021 06:50,25h 35m,1 stop,No info,8425
IndiGo,12-06-2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,9646
IndiGo,03-03-2019,Chennai,Kolkata,MAA → CCU,14:40,17:05,2h 25m,non-stop,No info,7295
IndiGo,09-04-2019,Kolkata,Banglore,CCU → BBI → BLR,06:50,10:30,3h 40m,1 stop,No info,5162
IndiGo,09-03-2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,6860
IndiGo,15-04-2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216
IndiGo,24-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,5192
IndiGo,09-04-2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
IndiGo,03-04-2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3919
IndiGo,03-06-2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9315
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,10:00,18:50,8h 50m,1 stop,No info,11667
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,13-06-2021 04:40,20h 15m,1 stop,In-flight meal not included,6224
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,25-03-2021 05:35,20h 10m,2 stops,No info,13349
IndiGo,18-03-2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,16-03-2021 09:00,16h 5m,1 stop,In-flight meal not included,11087
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,13:00,07-03-2021 01:35,12h 35m,1 stop,No info,15603
IndiGo,09-05-2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,10-05-2021 12:35,17h 5m,2 stops,No info,15129
IndiGo,09-04-2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
IndiGo,01-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:40,15h 30m,1 stop,No info,8452
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,12524
IndiGo,27-03-2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3384
IndiGo,01-06-2019,Delhi,Cochin,DEL → BOM → COK,19:15,02-06-2021 19:00,23h 45m,1 stop,In-flight meal not included,10262
IndiGo,18-06-2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,1965
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BLR,22:15,19-05-2021 00:50,2h 35m,non-stop,No info,4804
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,18:15,28-05-2021 19:00,24h 45m,1 stop,No info,16079
IndiGo,01-06-2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,02-06-2021 19:00,21h 35m,2 stops,No info,13292
IndiGo,09-05-2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,6751
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,8669
IndiGo,03-03-2019,Delhi,Cochin,DEL → BOM → COK,17:30,04-03-2021 01:35,8h 5m,1 stop,No info,14871
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,12898
IndiGo,06-06-2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3919
IndiGo,01-03-2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,36983
IndiGo,03-06-2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
IndiGo,09-03-2019,Banglore,New Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,10741
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,07-06-2021 05:35,12h 45m,2 stops,No info,11432
IndiGo,12-03-2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,13-03-2021 10:45,15h 50m,1 stop,In-flight meal not included,11087
IndiGo,03-06-2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,04-06-2021 12:35,27h,2 stops,No info,13292
IndiGo,15-06-2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,16-06-2021 07:40,26h 25m,3 stops,No info,10493
IndiGo,09-03-2019,Banglore,New Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,7631
IndiGo,06-06-2019,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07-06-2021 07:40,24h 50m,2 stops,No info,13381
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,07-06-2021 04:40,8h 40m,1 stop,No info,13731
IndiGo,21-05-2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,22-05-2021 07:40,25h 45m,2 stops,No info,11911
IndiGo,18-04-2019,Banglore,Delhi,BLR → DEL,23:30,19-04-2021 02:20,2h 50m,non-stop,No info,4591
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,14848
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10h 30m,1 stop,No info,8266
IndiGo,18-05-2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19-05-2021 19:15,26h,2 stops,No info,12392
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,13-06-2021 12:00,17h 5m,1 stop,No info,13044
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,07:05,22-05-2021 04:25,21h 20m,1 stop,In-flight meal not included,12898
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,22:50,22-03-2021 04:25,5h 35m,1 stop,No info,12242
IndiGo,18-05-2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943
IndiGo,24-03-2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,25-03-2021 22:10,25h 50m,1 stop,No info,11105
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,13-05-2021 09:20,12h 10m,1 stop,No info,14388
IndiGo,18-05-2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,19-05-2021 12:35,17h 5m,2 stops,No info,13014
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,10:20,18:50,8h 30m,1 stop,No info,15411
IndiGo,09-03-2019,Delhi,Cochin,DEL → BOM → COK,19:45,10-03-2021 18:50,23h 5m,1 stop,No info,16289
IndiGo,15-05-2019,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6442
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10844
IndiGo,18-05-2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,5678
IndiGo,12-04-2019,Banglore,Delhi,BLR → DEL,23:30,13-04-2021 02:20,2h 50m,non-stop,No info,6906
IndiGo,21-05-2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,14714
IndiGo,03-03-2019,Banglore,New Delhi,BLR → DEL,16:00,18:35,2h 35m,non-stop,No info,11793
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,14323
IndiGo,09-04-2019,Banglore,Delhi,BLR → DEL,21:10,10-04-2021 00:05,2h 55m,non-stop,No info,3971
IndiGo,06-05-2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,07-05-2021 22:40,26h 20m,1 stop,No info,8452
IndiGo,12-04-2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,5403
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,13727
IndiGo,01-04-2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,02-04-2021 05:25,19h 25m,2 stops,No info,12639
IndiGo,18-04-2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,5198
IndiGo,01-06-2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,4878
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,19:45,19-05-2021 19:00,23h 15m,1 stop,In-flight meal not included,12373
IndiGo,03-03-2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,In-flight meal not included,8552
IndiGo,21-04-2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6741
IndiGo,09-04-2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,6481
